Seat Comfort,Cabin Staff Service,Ground Service,Value For Money,Food & Beverages,Inflight Entertainment,Distance,Is_stop,Seat Type,Type Of Traveller,Flight Length,Recommended
3.0,4.0,4.0,4.0,5.0,,1535.1271329638073,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,5.0,4.0,5.0,5.0,3.0,2412.9923073321484,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,5.0,4.0,5.0,5.0,,1350.4118466603381,0,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,2.0,1.0,1.0,,1807.3839981580022,0,Economy Class,Business,Middle-Haul,0.0
5.0,4.0,4.0,5.0,4.0,,1227.7727700585385,0,Business Class,Business,Middle-Haul,1.0
2.0,4.0,3.0,3.0,4.0,,2858.5895290463845,0,Economy Class,Business,Middle-Haul,1.0
5.0,5.0,5.0,4.0,3.0,,1872.9474444824957,1,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,2.0,4.0,3.0,,2395.0466154319115,0,Business Class,Business,Middle-Haul,1.0
4.0,4.0,3.0,3.0,3.0,,949.2514148360628,0,Economy Class,Business,Short-Haul,1.0
1.0,2.0,1.0,1.0,,,2090.3756829761683,0,Economy Class,Business,Middle-Haul,0.0
,,1.0,4.0,,,2412.9923073321484,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,4.0,2.0,4.0,4.0,,1618.7642295335904,0,Business Class,Business,Middle-Haul,1.0
5.0,5.0,5.0,5.0,4.0,3.0,1919.3664477655243,0,Business Class,Couple Leisure,Middle-Haul,1.0
3.0,3.0,1.0,1.0,2.0,,1801.3096494529202,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1053.4726048757093,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,1013.3382842541677,1,Economy Class,Family Leisure,Middle-Haul,1.0
5.0,5.0,4.0,4.0,5.0,4.0,2395.0466154319115,0,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,5.0,5.0,5.0,1.0,1803.3683602719495,0,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,2503.0607319928667,1,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,5.0,5.0,5.0,,,246.67266065008246,0,Economy Class,Family Leisure,Short-Haul,1.0
5.0,5.0,5.0,5.0,4.0,5.0,196.81775113652114,0,Economy Class,Family Leisure,Short-Haul,1.0
2.0,3.0,1.0,1.0,2.0,,2395.0466154319115,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,5.0,5.0,5.0,5.0,,1792.236690066661,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1803.3683602719495,0,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,5.0,3.0,4.0,5.0,,275.5616273404138,0,Business Class,Business,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,302.7087435940903,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,2.0,2.0,3.0,3.0,,2629.2781121812186,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,4.0,3.0,4.0,3.0,1.0,2137.886105251129,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,4.0,3.0,3.0,3.0,,232.7729895871047,0,Economy Class,Solo Leisure,Short-Haul,1.0
3.0,5.0,4.0,4.0,3.0,,1464.0012250312977,0,Business Class,Business,Middle-Haul,1.0
1.0,5.0,4.0,4.0,4.0,,1801.3096494529202,0,Economy Class,Business,Middle-Haul,1.0
4.0,5.0,5.0,5.0,4.0,,1464.0012250312977,0,Economy Class,Business,Middle-Haul,1.0
2.0,4.0,3.0,3.0,3.0,,2412.9923073321484,0,Economy Class,Business,Middle-Haul,1.0
4.0,5.0,4.0,5.0,5.0,4.0,2407.396192778088,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,4.0,4.0,5.0,4.0,2137.886105251129,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,3.0,4.0,3.0,1497.0725379270978,0,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,4.0,5.0,5.0,,1733.641293817346,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,4.0,3.0,5.0,2.0,,1464.0012250312977,0,Economy Class,Couple Leisure,Middle-Haul,1.0
3.0,5.0,5.0,5.0,5.0,,2682.746999659615,1,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,4.0,5.0,5.0,4.0,2858.5895290463845,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1843.00688242408,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,572.0400325034866,0,Economy Class,Couple Leisure,Short-Haul,1.0
2.0,5.0,3.0,3.0,5.0,,572.0400325034866,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,5.0,5.0,4.0,3.0,1881.6666673559664,0,Business Class,Family Leisure,Middle-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,1053.4726048757093,0,Economy Class,Business,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,2166.1013466838585,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,4.0,4.0,5.0,5.0,2.0,2573.57411452586,1,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,4.0,4.0,4.0,4.0,,3550.1249119137324,1,Economy Class,Couple Leisure,Middle-Haul,1.0
3.0,4.0,1.0,1.0,4.0,1.0,2617.5683464549625,1,Business Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,1801.3096494529202,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,2024.2335424143541,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1227.7727700585385,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,5.0,4.0,2.0,1.0,,949.2514148360628,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,3.0,4.0,4.0,3.0,,1282.6070152243535,0,Economy Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,4.0,426.4227724316253,0,Economy Class,Business,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,6982.882652408747,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,4.0,5.0,,128.7336135065216,0,Business Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,5.0,4.0,5.0,4.0,1801.3096494529202,0,Economy Class,Business,Middle-Haul,1.0
5.0,5.0,5.0,4.0,5.0,,7081.322125699665,0,Business Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,276.0273586755396,0,Economy Class,Family Leisure,Short-Haul,1.0
5.0,5.0,3.0,4.0,5.0,,6495.110446230825,0,Business Class,Business,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,,7448.269484625768,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,9048.608400221401,0,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,5.0,5.0,5.0,2.0,2.0,7545.070710326329,0,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,4.0,2.0,4.0,4.0,1.0,1630.2489530797322,1,Economy Class,Solo Leisure,Middle-Haul,1.0
2.0,1.0,1.0,2.0,2.0,1.0,6495.110446230825,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,4.0,2.0,1.0,,13149.86487067913,0,Economy Class,Business,Long-Haul,0.0
4.0,5.0,4.0,4.0,5.0,1.0,6495.110446230825,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,4.0,,7545.070710326329,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,3.0,6478.783339130994,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,3.0,,6495.110446230825,0,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,4.0,5.0,5.0,,6871.4609997013,0,Business Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,6982.882652408747,0,Economy Class,Solo Leisure,Long-Haul,1.0
2.0,4.0,3.0,3.0,,,7081.322125699665,0,Economy Class,Business,Long-Haul,1.0
3.0,4.0,4.0,5.0,5.0,,6463.411322771966,0,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,5.0,3.0,2.0,2.0,,7448.269484625768,0,Economy Class,Business,Long-Haul,0.0
1.0,5.0,3.0,2.0,1.0,,2069.7881912262405,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,11789.507638142695,1,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,4.0,3.0,4.0,4.0,2.0,6187.622547077223,0,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,6187.622547077223,0,Business Class,Solo Leisure,Long-Haul,1.0
2.0,1.0,1.0,2.0,3.0,,6187.622547077223,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,27.147097914119527,1,Economy Class,Couple Leisure,Short-Haul,0.0
4.0,4.0,3.0,5.0,3.0,3.0,7081.322125699665,0,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,6187.622547077223,0,Economy Class,Couple Leisure,Long-Haul,1.0
3.0,3.0,4.0,4.0,4.0,3.0,6871.4609997013,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,3.0,4.0,4.0,4.0,6495.110446230825,0,Economy Class,Business,Long-Haul,1.0
5.0,5.0,5.0,4.0,5.0,,6451.039244579979,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,4.0,4.0,6290.327963807577,0,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,3.0,5.0,5.0,,1865.969521871162,1,Business Class,Family Leisure,Middle-Haul,1.0
5.0,5.0,4.0,5.0,5.0,3.0,2556.011034233067,1,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,5.0,4256.872739097039,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,4.0,5.0,5.0,4.0,,3228.77487382943,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,4.0,2.0,6495.110446230825,0,Business Class,Solo Leisure,Long-Haul,1.0
4.0,4.0,4.0,5.0,3.0,3.0,10659.564016596029,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,8215.365106210427,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,2.0,6495.110446230825,1,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,3.0,1541.0448917322517,0,Economy Class,Family Leisure,Middle-Haul,1.0
5.0,4.0,5.0,4.0,5.0,2.0,5279.365059740565,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,2.0,9048.608400221401,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,3.0,6529.314705777385,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,4456.070138237429,0,Premium Economy,Couple Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,5.0,3.0,6187.622547077223,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,,8733.66013499243,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,3.0,2.0,7081.322125699665,0,Premium Economy,Business,Long-Haul,1.0
5.0,5.0,4.0,5.0,5.0,4.0,1544.5591080776107,0,Business Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,4.0,,8733.66013499243,0,Economy Class,Couple Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,5318.463188086481,1,Business Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,3.0,6782.043767515078,0,Economy Class,Business,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,6871.4609997013,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,4.0,,2585.6133002702713,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,4.0,4.0,2.0,925.2925485806331,1,Economy Class,Business,Short-Haul,1.0
3.0,5.0,5.0,3.0,4.0,,7999.835781091547,1,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,3.0,7127.455544982583,1,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,4.0,1291.8202610229444,1,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,5.0,6968.518632661794,0,Business Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,4.0,,2283.704335510126,1,Economy Class,Family Leisure,Middle-Haul,1.0
4.0,5.0,5.0,4.0,5.0,3.0,3836.7835521780385,1,Business Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,6968.518632661794,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,4.0,4.0,3.0,6982.882652408747,0,Business Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,4.0,3.0,2.0,6187.622547077223,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,4.0,5.0,5.0,4.0,5.0,128.7336135065216,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,5.0,5.0,5.0,1.0,6578.188769364387,0,Business Class,Couple Leisure,Long-Haul,1.0
4.0,5.0,4.0,4.0,5.0,,1729.1057112437966,0,Business Class,Business,Middle-Haul,1.0
3.0,5.0,5.0,5.0,5.0,3.0,1243.4907402148351,0,Business Class,Business,Middle-Haul,1.0
5.0,5.0,5.0,4.0,4.0,4.0,3181.6798343830897,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,4.0,4.0,4.0,,7545.070710326329,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,2647.1447455498337,1,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,4.0,4.0,5.0,4.0,1243.4907402148351,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,7545.070710326329,0,Economy Class,Business,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,3.0,2633.5939300108985,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,3.0,6829.685369417817,0,Economy Class,Solo Leisure,Long-Haul,1.0
3.0,5.0,4.0,4.0,5.0,3.0,6187.622547077223,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,2.0,128.7336135065216,0,Business Class,Couple Leisure,Short-Haul,1.0
5.0,5.0,4.0,4.0,5.0,,6495.110446230825,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,5.0,4.0,,6495.110446230825,0,Economy Class,Family Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,,2069.7881912262405,1,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,13149.86487067913,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,4.0,2375.289051965317,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,2.0,6187.622547077223,0,Business Class,Business,Long-Haul,1.0
5.0,5.0,5.0,5.0,4.0,4.0,1497.0725379270978,0,Business Class,Business,Middle-Haul,1.0
3.0,1.0,3.0,3.0,3.0,,3278.7326571624694,0,Business Class,Solo Leisure,Middle-Haul,1.0
3.0,4.0,2.0,5.0,3.0,,1597.0644940052148,0,Economy Class,Couple Leisure,Middle-Haul,1.0
3.0,4.0,3.0,4.0,4.0,,9045.75069930342,1,Business Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,5.0,4.0,,319.2158356372218,0,Economy Class,Couple Leisure,Short-Haul,1.0
3.0,5.0,3.0,4.0,4.0,,2770.790447106577,0,Business Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,3181.6798343830897,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,4.0,,158.20180703061766,0,Economy Class,Solo Leisure,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,2.0,8733.66013499243,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,4.0,2.0,949.2514148360628,0,Economy Class,Solo Leisure,Short-Haul,1.0
5.0,5.0,3.0,4.0,2.0,,572.0400325034866,0,Economy Class,Solo Leisure,Short-Haul,1.0
3.0,5.0,1.0,3.0,1.0,,232.7729895871047,0,Economy Class,Couple Leisure,Short-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,1995.2197745775557,1,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,4.0,4.0,3.0,,7650.972814895207,0,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,5.0,5.0,5.0,3.0,1856.4027967203224,1,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,,2629.2781121812186,0,Economy Class,Couple Leisure,Middle-Haul,1.0
3.0,4.0,3.0,4.0,4.0,,352.7227113533926,0,Economy Class,Business,Short-Haul,1.0
3.0,2.0,3.0,4.0,3.0,,352.7227113533926,1,Economy Class,Business,Short-Haul,1.0
5.0,4.0,5.0,4.0,5.0,4.0,6495.110446230825,0,Economy Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,2.0,,,7545.070710326329,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,4.0,4.0,4.0,3.0,5.0,2395.0466154319115,0,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,3.0,3.0,3.0,2.0,,1807.3839981580022,0,Economy Class,Solo Leisure,Middle-Haul,1.0
5.0,5.0,4.0,5.0,5.0,3.0,2090.3756829761683,0,Business Class,Solo Leisure,Middle-Haul,1.0
4.0,4.0,4.0,4.0,3.0,,2090.3756829761683,0,Economy Class,Family Leisure,Middle-Haul,1.0
5.0,5.0,5.0,5.0,5.0,3.0,1196.9699197278674,1,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,4.0,5.0,4.0,,3524.9688884152806,1,Economy Class,Solo Leisure,Middle-Haul,1.0
4.0,4.0,4.0,4.0,3.0,,8355.417965357581,0,Economy Class,Solo Leisure,Long-Haul,1.0
4.0,5.0,4.0,5.0,4.0,,1669.1396337360923,1,Economy Class,Business,Middle-Haul,1.0
4.0,4.0,4.0,4.0,1.0,,3278.7326571624694,0,Business Class,Couple Leisure,Middle-Haul,0.0
5.0,5.0,4.0,4.0,5.0,3.0,6529.314705777385,0,Business Class,Business,Long-Haul,1.0
4.0,4.0,5.0,4.0,3.0,3.0,2556.011034233067,1,Economy Class,Solo Leisure,Middle-Haul,1.0
3.0,4.0,4.0,2.0,3.0,,13149.86487067913,0,Business Class,Business,Long-Haul,0.0
4.0,5.0,5.0,5.0,5.0,,1507.2878691879644,1,Business Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,4.0,4.0,5.0,3.0,2412.9923073321484,0,First Class,Family Leisure,Middle-Haul,1.0
4.0,5.0,4.0,4.0,4.0,,572.0400325034866,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,4.0,4.0,4.0,,,275.5616273404138,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,4.0,4.0,4.0,,718.1912859554067,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,5.0,5.0,4.0,,2170.3031996602513,1,Economy Class,Business,Middle-Haul,1.0
2.0,3.0,2.0,3.0,2.0,,1119.2374557216083,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,3.0,1.0,2.0,2.0,,275.5616273404138,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,5.0,4.0,4.0,4.0,,8355.417965357581,0,Business Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,3.0,5.0,5.0,,949.2514148360628,0,Business Class,Family Leisure,Short-Haul,1.0
4.0,5.0,4.0,4.0,4.0,2.0,2395.0466154319115,0,Business Class,Couple Leisure,Middle-Haul,1.0
4.0,5.0,4.0,4.0,4.0,,2397.3345362804425,0,Economy Class,Family Leisure,Middle-Haul,1.0
4.0,4.0,4.0,4.0,,,158.20180703061766,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,2.0,3.0,4.0,,232.7729895871047,0,Economy Class,Solo Leisure,Short-Haul,1.0
4.0,5.0,5.0,5.0,4.0,,7081.322125699665,0,Economy Class,Family Leisure,Long-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,8537.453202383353,1,Economy Class,Solo Leisure,Long-Haul,1.0
5.0,5.0,4.0,5.0,5.0,,1768.1733020729632,1,Business Class,Solo Leisure,Middle-Haul,1.0
4.0,5.0,5.0,5.0,3.0,2.0,2546.243925472113,0,Economy Class,Family Leisure,Middle-Haul,1.0
4.0,5.0,4.0,5.0,4.0,,1618.7642295335904,0,Economy Class,Business,Middle-Haul,1.0
4.0,5.0,5.0,5.0,5.0,,1053.4726048757093,0,Economy Class,Couple Leisure,Middle-Haul,1.0
5.0,5.0,4.0,5.0,4.0,,2412.9923073321484,0,Economy Class,Couple Leisure,Middle-Haul,1.0
4.0,4.0,4.0,5.0,4.0,,9523.699315202004,1,Economy Class,Couple Leisure,Long-Haul,1.0
4.0,4.0,,4.0,4.0,,,0,Economy Class,Solo Leisure,,1.0
5.0,5.0,,4.0,4.0,3.0,,0,Economy Class,,,1.0
4.0,5.0,,,4.0,4.0,,0,Economy Class,,,
4.0,5.0,,,5.0,5.0,,0,Business Class,,,
4.0,5.0,,4.0,5.0,3.0,,0,Economy Class,,,1.0
4.0,4.0,,,3.0,4.0,,0,Economy Class,,,
4.0,4.0,,5.0,3.0,2.0,,0,Economy Class,,,1.0
4.0,5.0,,4.0,5.0,1.0,,0,Economy Class,,,1.0
5.0,5.0,,5.0,5.0,3.0,,0,Economy Class,,,1.0
4.0,5.0,,4.0,4.0,1.0,,0,Economy Class,,,1.0
3.0,4.0,,4.0,4.0,3.0,,0,Economy Class,,,1.0
1.0,2.0,,2.0,1.0,1.0,,0,Economy Class,,,0.0
3.0,4.0,,4.0,4.0,3.0,,0,Economy Class,,,1.0
4.0,5.0,,,3.0,4.0,,0,Economy Class,,,
5.0,4.0,,,2.0,4.0,,0,Economy Class,,,
4.0,5.0,,,4.0,5.0,,0,Economy Class,,,
2.0,4.0,,1.0,4.0,1.0,,0,Business Class,,,0.0
2.0,4.0,,1.0,4.0,1.0,,0,Business Class,,,0.0
2.0,4.0,,,3.0,2.0,,0,Business Class,,,
2.0,5.0,,4.0,4.0,4.0,,0,Economy Class,,,1.0
3.0,4.0,,5.0,5.0,4.0,,0,Economy Class,,,1.0
3.0,4.0,,,5.0,5.0,,0,Business Class,,,
4.0,3.0,,3.0,2.0,3.0,,0,Economy Class,,,0.0
4.0,4.0,,,4.0,4.0,,0,Economy Class,,,
4.0,4.0,,4.0,4.0,2.0,,0,Economy Class,,,1.0
2.0,5.0,,4.0,5.0,1.0,,0,Economy Class,,,1.0
5.0,5.0,,5.0,5.0,1.0,,0,Economy Class,,,1.0
4.0,5.0,,5.0,5.0,2.0,,0,Business Class,,,1.0
3.0,5.0,,,5.0,5.0,,0,Business Class,,,
5.0,5.0,,,4.0,5.0,,0,Economy Class,,,
1.0,4.0,,,1.0,1.0,,0,Economy Class,,,
3.0,3.0,,2.0,3.0,1.0,,0,Economy Class,,,0.0
2.0,2.0,,1.0,1.0,1.0,,0,Economy Class,,,0.0
3.0,5.0,,5.0,4.0,4.0,,0,Economy Class,,,1.0
4.0,5.0,,,5.0,4.0,,0,Economy Class,,,
4.0,5.0,,,4.0,5.0,,0,Economy Class,,,
3.0,4.0,,,2.0,2.0,,0,Business Class,,,
4.0,4.0,,,4.0,5.0,,0,Economy Class,,,
3.0,4.0,,,4.0,5.0,,0,Economy Class,,,
4.0,5.0,,,4.0,4.0,,0,Economy Class,,,
5.0,5.0,,5.0,5.0,3.0,,0,Economy Class,,,1.0
3.0,3.0,,5.0,1.0,1.0,,0,Economy Class,,,1.0
3.0,2.0,,2.0,1.0,1.0,,0,Economy Class,,,1.0
3.0,1.0,,2.0,2.0,1.0,,0,Economy Class,,,0.0
3.0,5.0,,5.0,4.0,1.0,,0,Business Class,,,1.0
5.0,5.0,,4.0,4.0,3.0,,0,Economy Class,,,1.0
5.0,5.0,,,5.0,4.0,,0,Economy Class,,,
4.0,5.0,,5.0,5.0,4.0,,0,Business Class,,,1.0
3.0,5.0,,,5.0,4.0,,0,Economy Class,,,
1.0,5.0,,3.0,5.0,1.0,,0,Economy Class,,,0.0
4.0,5.0,,,4.0,4.0,,0,Economy Class,,,
1.0,1.0,,,,,,0,Economy Class,,,
1.0,1.0,,,1.0,1.0,,0,Economy Class,,,
4.0,4.0,,4.0,5.0,3.0,,0,Economy Class,,,1.0
4.0,5.0,,4.0,5.0,4.0,,0,Economy Class,,,1.0
2.0,1.0,,2.0,1.0,1.0,,0,Economy Class,,,0.0
1.0,3.0,,3.0,3.0,2.0,,0,Economy Class,,,0.0
1.0,3.0,,3.0,3.0,2.0,,0,Economy Class,,,0.0
2.0,2.0,,1.0,3.0,1.0,,0,Economy Class,,,0.0
5.0,5.0,,5.0,5.0,5.0,,0,Economy Class,,,1.0
3.0,1.0,,1.0,3.0,1.0,,0,Economy Class,,,0.0
5.0,5.0,,,5.0,5.0,,0,Economy Class,,,
1.0,4.0,,2.0,2.0,1.0,,0,Economy Class,,,0.0
4.0,5.0,,,4.0,5.0,,0,Economy Class,,,
4.0,5.0,,5.0,5.0,4.0,,0,Economy Class,,,1.0
4.0,5.0,,,4.0,3.0,,0,Economy Class,,,
3.0,2.0,,2.0,3.0,1.0,,0,Economy Class,,,0.0
2.0,4.0,,1.0,3.0,1.0,,0,Economy Class,,,0.0
5.0,5.0,,4.0,5.0,4.0,,0,Economy Class,,,1.0
4.0,5.0,,3.0,4.0,4.0,,0,Economy Class,,,1.0
4.0,1.0,,,4.0,1.0,,0,Economy Class,,,
4.0,5.0,,,4.0,5.0,,0,Economy Class,,,
1.0,1.0,,,,,,0,Business Class,,,
3.0,5.0,,,5.0,5.0,,0,Economy Class,,,
2.0,3.0,,2.0,2.0,1.0,,0,Economy Class,,,0.0
3.0,2.0,,3.0,2.0,3.0,,0,Economy Class,,,1.0
2.0,5.0,,,2.0,3.0,,0,Economy Class,,,
5.0,5.0,,4.0,5.0,3.0,,0,Business Class,,,1.0
4.0,5.0,,4.0,4.0,3.0,,0,Economy Class,,,1.0
3.0,5.0,,3.0,3.0,2.0,,0,Economy Class,,,1.0
3.0,3.0,,,2.0,2.0,,0,Economy Class,,,
4.0,2.0,,,2.0,3.0,,0,Economy Class,,,
4.0,2.0,,1.0,4.0,3.0,,0,Economy Class,,,0.0
4.0,5.0,,4.0,4.0,4.0,,0,Economy Class,,,1.0
5.0,5.0,,5.0,5.0,5.0,,0,Business Class,,,1.0
5.0,5.0,,5.0,4.0,4.0,,0,Economy Class,,,1.0
5.0,5.0,,4.0,5.0,1.0,,0,Economy Class,,,1.0
5.0,5.0,,,5.0,5.0,,0,Economy Class,,,
